Dates,Betafolio 0,Betafolio 10,Betafolio 20,Betafolio 30,Betafolio 40,Betafolio 50,Betafolio 60,Betafolio 70,Betafolio 80,Betafolio 90,Betafolio 100,Inflation
01/07/1993,0.01541459,0.017152547,0.018888342,0.020626342,0.022364299,0.024100094,0.025840256,0.027576051,0.029309315,0.031052008,0.032787803,-0.003636364
01/08/1993,0.031240639,0.032358927,0.033475165,0.034593611,0.035711899,0.036828136,0.037948633,0.03906487,0.040181003,0.041301604,0.042417842,0.003649635
01/09/1993,0.003784694,0.002325331,0.000866913,-0.000592806,-0.002052169,-0.003510586,-0.00497125,-0.006429668,-0.007888216,-0.009348749,-0.010807167,0.004848485
01/10/1993,0.015740615,0.017675235,0.019609069,0.02154419,0.02347881,0.025412644,0.027348551,0.029282385,0.031219677,0.033152126,0.03508596,-0.001206273
01/11/1993,-0.005245907,-0.009036154,-0.012830844,-0.016622278,-0.020412525,-0.024207215,-0.027994207,-0.031788897,-0.035583264,-0.039370578,-0.043165268,-0.002415459
01/12/1993,0.024173973,0.028654401,0.033131685,0.037611969,0.042092398,0.046569681,0.051053111,0.055530394,0.060007632,0.064491108,0.068968391,0.002421308
01/01/1994,-0.006547877,-0.001145773,0.004255984,0.009658608,0.015060711,0.020462469,0.025865439,0.031267196,0.036665181,0.042071923,0.047473681,-0.003623188
01/02/1994,-0.015727276,-0.013619657,-0.011508494,-0.009402502,-0.007294883,-0.00518372,-0.003081272,-0.000970109,0.001139303,0.003243502,0.005354665,0.004848485
01/03/1994,-0.023612367,-0.025084966,-0.026557082,-0.028032923,-0.029505522,-0.030977639,-0.032453962,-0.033926079,-0.035400651,-0.036874519,-0.038346636,0.002412545
01/04/1994,-0.026097814,-0.023426551,-0.020756676,-0.018086652,-0.015415389,-0.012745514,-0.010074101,-0.007404227,-0.004734926,-0.002062939,0.000606936,0.009626955
01/05/1994,-0.014708196,-0.012285085,-0.009857767,-0.007434303,-0.005011191,-0.002583874,-0.000164615,0.002262702,0.004691032,0.007109279,0.009536596,0.00238379
01/06/1994,-0.008015783,-0.009161524,-0.010310513,-0.011457934,-0.012603675,-0.013752663,-0.014896838,-0.016045826,-0.017196978,-0.018338989,-0.019487977,0
01/07/1994,0.013399563,0.014385956,0.015372988,0.016360445,0.017346839,0.01833387,0.019320689,0.020307721,0.021295272,0.022281571,0.023268603,-0.005945303
01/08/1994,0.006698093,0.010277427,0.01385614,0.01743581,0.021015144,0.024593856,0.028174149,0.031752861,0.035333379,0.038911865,0.042490578,0.005980861
01/09/1994,-0.026857139,-0.028214093,-0.029574316,-0.030933892,-0.032290845,-0.033651069,-0.035007375,-0.036367598,-0.037728758,-0.039084128,-0.040444351,0.001189061
01/10/1994,-0.014843191,-0.015143345,-0.015448512,-0.015750393,-0.016050547,-0.016355714,-0.016652583,-0.016957749,-0.017261656,-0.017559785,-0.017864951,-0.002375297
01/11/1994,0.043513427,0.038620708,0.033732567,0.028844024,0.023951305,0.019063164,0.014170044,0.009281903,0.004395156,-0.000499358,-0.005387499,0.001190476
01/12/1994,-0.000224429,-0.00053706,-0.000847966,-0.001160065,-0.001472696,-0.001783601,-0.002097426,-0.002408331,-0.002719736,-0.003033062,-0.003343967,0.004756243
01/01/1995,0.014314326,0.00914527,0.003975472,-0.001193729,-0.006362785,-0.011532583,-0.016701043,-0.02187084,-0.027039936,-0.032209098,-0.037378895,0
01/02/1995,0.016330939,0.015040556,0.013752511,0.012462291,0.011171909,0.009883863,0.008591307,0.007303261,0.006015668,0.004722659,0.003434614,0.004733728
01/03/1995,0.009974331,0.00990474,0.009831545,0.009756561,0.00968697,0.009613774,0.009542395,0.009469199,0.009397825,0.009324625,0.009251429,0.004711425
01/04/1995,0.018971821,0.021067104,0.023163251,0.025258145,0.027353428,0.029449575,0.031543605,0.033639752,0.035735902,0.037829929,0.039926076,0.005861665
01/05/1995,0.053148511,0.05035088,0.047556149,0.044761182,0.04196355,0.03916882,0.036370951,0.033576221,0.030783225,0.027983622,0.025188892,0.004662005
01/06/1995,-0.009760194,-0.009050228,-0.008337355,-0.00762749,-0.006917524,-0.006204651,-0.005497693,-0.00478482,-0.004072466,-0.003364989,-0.002652116,0.001160093
01/07/1995,0.005925283,0.009111426,0.012294322,0.015479616,0.018665758,0.021848654,0.025037195,0.02822009,0.03140398,0.034591527,0.037774423,-0.005793743
01/08/1995,0.018465638,0.017955299,0.017447958,0.016942599,0.016432259,0.015924919,0.015416561,0.01490922,0.014399822,0.013893522,0.013386181,0.005827506
01/09/1995,-0.003217529,-0.003549791,-0.003884055,-0.004217894,-0.004550157,-0.004884421,-0.005216259,-0.005550523,-0.005882107,-0.006216625,-0.006550888,0.004634994
01/10/1995,0.015910463,0.01226107,0.008611422,0.004962884,0.001313491,-0.002336157,-0.005984439,-0.009634088,-0.013282371,-0.016932018,-0.020581666,-0.002306805
01/11/1995,0.043407068,0.044166722,0.044928216,0.045688786,0.046448441,0.047209934,0.047968666,0.048730159,0.049492829,0.050250384,0.051011877,0
01/12/1995,0.00527785,0.006511021,0.007743012,0.008976625,0.010209795,0.011441787,0.012676578,0.01390857,0.015140679,0.016375353,0.017607345,0.005780347
01/01/1996,0.012377882,0.015973891,0.019572087,0.023169222,0.026765231,0.030363427,0.033958376,0.037556572,0.041154897,0.044749716,0.048347912,-0.003308824
01/02/1996,-0.027135883,-0.025098485,-0.023061709,-0.021026077,-0.018988679,-0.016951902,-0.014915648,-0.012878872,-0.010842765,-0.008805842,-0.006769066,0.004721505
01/03/1996,-0.001804001,0.000269067,0.002342427,0.004415053,0.006488121,0.00856148,0.010633815,0.012707174,0.014780186,0.016852868,0.018926228,0.004155959
01/04/1996,0.008681581,0.01253296,0.016382604,0.020233033,0.024084413,0.027934056,0.031786221,0.035635865,0.039482527,0.043337674,0.047187317,0.005206353
01/05/1996,-0.02010044,-0.020607007,-0.021116643,-0.021623478,-0.022130045,-0.022639681,-0.023143447,-0.023653083,-0.024162937,-0.024666485,-0.025176121,0.003084354
01/06/1996,0.015005212,0.013561795,0.012117286,0.010674559,0.009231143,0.007786634,0.006344999,0.004900491,0.00345733,0.002014347,0.000569838,0.000971775
01/07/1996,0.00757663,0.002729223,-0.002118782,-0.006967848,-0.011815255,-0.01666326,-0.021511728,-0.026359733,-0.031207274,-0.036056207,-0.040904212,-0.00634663
01/08/1996,0.000211056,0.001352314,0.002492264,0.003632859,0.004774117,0.005914068,0.00705597,0.00819592,0.009335354,0.010477773,0.011617724,0.005351805
01/09/1996,0.015184606,0.016116373,0.017047739,0.01798128,0.018913047,0.019844412,0.020778355,0.02170972,0.022642994,0.023575028,0.024506394,0.004931682
01/10/1996,-0.006535628,-0.009546868,-0.012559913,-0.015570035,-0.018581275,-0.02159432,-0.024602637,-0.027615682,-0.030627667,-0.033637044,-0.036650089,-0.000360844
01/11/1996,0.00092449,0.001734039,0.002540421,0.003351492,0.004161041,0.004967423,0.005781661,0.006588043,0.007396375,0.008208663,0.009015045,0.00070751
01/12/1996,-0.02160079,-0.021807401,-0.02201672,-0.022224059,-0.02243067,-0.022639989,-0.022844619,-0.023053939,-0.023264499,-0.023467888,-0.023677207,0.003073327
01/01/1997,0.039306311,0.043274457,0.047247605,0.051218135,0.05518628,0.059159429,0.063124955,0.067098104,0.071073249,0.075036779,0.079009927,-0.004142752
01/02/1997,-0.004662405,-0.004223837,-0.003788217,-0.003348241,-0.002909673,-0.002474053,-0.002031129,-0.001595509,-0.001160196,-0.000716965,-0.000281344,0.002426659
01/03/1997,-0.016425032,-0.017316861,-0.018209637,-0.019102418,-0.019994247,-0.020887024,-0.021778857,-0.022671633,-0.023564485,-0.024456243,-0.02534902,0.002161414
01/04/1997,0.014938659,0.016147111,0.017358043,0.018569929,0.019778382,0.020989313,0.022198721,0.023409652,0.024624351,0.025829991,0.027040923,0.003680858
01/05/1997,0.012772743,0.016417022,0.020058545,0.023700888,0.027345168,0.030986691,0.03463179,0.038273313,0.041912995,0.045559936,0.049201459,0.003094334
01/06/1997,0.004720132,0.007141842,0.009562637,0.011985047,0.014406756,0.016827551,0.019250876,0.021671671,0.024094003,0.026515791,0.028936586,0.00209937
01/07/1997,0.026362729,0.0282179,0.03007691,0.031936844,0.033792015,0.035651025,0.03750712,0.03936613,0.041228055,0.043081235,0.044940245,-0.00320659
01/08/1997,0.002089208,-0.002469436,-0.007028257,-0.011588431,-0.016147076,-0.020705897,-0.025265894,-0.029824716,-0.034388712,-0.038943534,-0.043502355,0.005175643
01/09/1997,0.032415198,0.033699476,0.03498091,0.03626526,0.037549538,0.038830972,0.040118166,0.0413996,0.042682141,0.043968229,0.045249663,0.003527487
01/10/1997,-0.006259943,-0.01456979,-0.022880052,-0.03118913,-0.039498976,-0.047809238,-0.056117901,-0.064428163,-0.072739762,-0.081047087,-0.089357349,0.000255127
01/11/1997,-0.009483162,-0.009832463,-0.010183845,-0.010531949,-0.01088125,-0.011232632,-0.011578654,-0.011930037,-0.012277184,-0.012627441,-0.012978823,0.000935228
01/12/1997,0.025476555,0.026036963,0.026598672,0.027160217,0.027720625,0.028282335,0.028842578,0.029404288,0.029968068,0.030526241,0.03108795,0.001005139
01/01/1998,0.020520678,0.02004846,0.019575737,0.01910359,0.018631372,0.018158649,0.017687007,0.017214284,0.016742444,0.016269919,0.015797196,-0.006420773
01/02/1998,-0.00098866,0.005562697,0.012113482,0.0186642,0.025215557,0.031766342,0.038317633,0.044868418,0.051418479,0.057970493,0.064521278,0.003473112
01/03/1998,-0.005651817,-0.0027257,0.000197248,0.003124958,0.006051074,0.008974022,0.0119049,0.014827849,0.017750729,0.020681675,0.023604623,0.00286533
01/04/1998,0.011102609,0.01085581,0.010608736,0.010360887,0.010114087,0.009867013,0.009619438,0.009372364,0.009125107,0.008877715,0.008630641,0.005261669
01/05/1998,0.024581549,0.021311651,0.018043325,0.014773806,0.011503908,0.008235582,0.00496449,0.001696164,-0.001571793,-0.004843253,-0.008111579,0.00530448
01/06/1998,-0.013478712,-0.015311886,-0.017145604,-0.018977914,-0.020811088,-0.022644806,-0.024476571,-0.02631029,-0.028139337,-0.029975773,-0.031809492,-0.001483576
01/07/1998,0.018087589,0.017245685,0.016404679,0.015562635,0.014720731,0.013879725,0.013036783,0.012195777,0.011359149,0.010511829,0.009670823,-0.005480566
01/08/1998,0.015676188,-0.002939037,-0.02155758,-0.040171768,-0.058786994,-0.077405536,-0.096016407,-0.11463495,-0.133253135,-0.151864363,-0.170482906,0.004030894
01/09/1998,0.039075322,0.03588386,0.032692497,0.029500456,0.026308993,0.023117631,0.019925489,0.016734127,0.013545236,0.010350623,0.00715926,0.00435161
01/10/1998,0.01326269,0.021201447,0.029141503,0.037076307,0.045015065,0.052955121,0.060888626,0.068828682,0.076771281,0.084702244,0.0926423,-0.000195673
01/11/1998,0.016394388,0.021373609,0.0263509,0.03133133,0.036310551,0.041287841,0.046270202,0.051247493,0.056227619,0.061207144,0.066184434,0.000782845
01/12/1998,0.018519339,0.018702571,0.018883862,0.019066437,0.019249669,0.01943096,0.019615475,0.019796767,0.019981964,0.020162573,0.020343865,0.003045118
01/01/1999,0.008462525,0.008769153,0.009074773,0.009382782,0.00968941,0.00999503,0.010304046,0.010609666,0.010917812,0.011224303,0.011529923,-0.006141377
01/02/1999,-0.016121122,-0.014189782,-0.012257657,-0.010327415,-0.008396074,-0.006463949,-0.004534492,-0.002602367,-0.000669519,0.001259216,0.003191341,0.001709474
01/03/1999,0.004240804,0.008204844,0.012169014,0.016134124,0.020098164,0.024062335,0.028027314,0.031991485,0.03595722,0.039920634,0.043884805,0.005469373
01/04/1999,-0.002312891,0.004858225,0.012029697,0.019200559,0.026371675,0.033543147,0.040713652,0.047885124,0.055050769,0.062227102,0.069398574,0.004006678
01/05/1999,-0.012952807,-0.012988828,-0.013024148,-0.013059945,-0.013095966,-0.013131286,-0.013167785,-0.013203105,-0.013241599,-0.013274923,-0.013310243,0.002965303
01/06/1999,-0.002809976,0.004728414,0.012268455,0.019807612,0.027346002,0.034886043,0.042423548,0.04996359,0.057502769,0.065041136,0.072581177,-0.001049985
01/07/1999,-0.015565365,-0.01651365,-0.017462857,-0.018413444,-0.019361729,-0.020310936,-0.021260602,-0.022209808,-0.023160907,-0.024108681,-0.025057888,-0.005933118
01/08/1999,0.014817166,0.014144223,0.013470913,0.012797626,0.012124683,0.011451373,0.010778454,0.010105144,0.009432933,0.008758914,0.008085604,0.003060784
01/09/1999,-0.019173778,-0.020949588,-0.022724217,-0.024500573,-0.026276384,-0.028051012,-0.029828551,-0.03160318,-0.033377614,-0.035155347,-0.036929975,0.004022359
01/10/1999,0.007491093,0.00936273,0.011232688,0.013104313,0.01497595,0.016845909,0.018719212,0.020589171,0.022465622,0.024332433,0.026202391,-0.000787434
01/11/1999,0.020531051,0.023834346,0.027137752,0.030441608,0.033744903,0.037048309,0.040352055,0.04365546,0.046961918,0.050262612,0.053566017,0.00145168
01/12/1999,-0.017369972,-0.009990445,-0.002611476,0.004767303,0.01214683,0.019525799,0.026905136,0.034284105,0.041667714,0.049042411,0.05642138,0.002484987
01/01/2000,-0.014151517,-0.01660693,-0.019061717,-0.021515932,-0.023971345,-0.026426132,-0.028880973,-0.031335761,-0.033791624,-0.036245389,-0.038700176,-0.009350685
01/02/2000,0.030762621,0.030398956,0.030037434,0.029677018,0.029313353,0.02895183,0.028589273,0.02822775,0.027866233,0.027503669,0.027142147,0.003099978
01/03/2000,0.020534616,0.022806816,0.025078765,0.027350568,0.029622768,0.031894716,0.034166771,0.036438719,0.038712218,0.040982722,0.043254671,0.002480633
01/04/2000,0.006470299,0.003802649,0.001136363,-0.001528478,-0.004196128,-0.006862414,-0.009528619,-0.012194905,-0.014862125,-0.017527396,-0.020193682,0.003248638
01/05/2000,0.025630692,0.025451704,0.025274735,0.025094343,0.024915355,0.024738386,0.024555975,0.024379006,0.024196422,0.024019626,0.023842658,0.002728287
01/06/2000,0.009414381,0.01081027,0.012206745,0.013602293,0.014998182,0.016394657,0.017789618,0.019186093,0.020582311,0.021977529,0.023374005,0.001442882
01/07/2000,0.001353937,-4.98E-05,-0.001452482,-0.002854694,-0.004258396,-0.005661113,-0.007064311,-0.008467028,-0.009871863,-0.011272942,-0.012675659,-0.005049673
01/08/2000,0.025383944,0.028787044,0.032195773,0.035601312,0.039004412,0.042413141,0.045813051,0.04922178,0.052630812,0.056030419,0.059439148,0.000248248
01/09/2000,-0.008091793,-0.013160439,-0.018232464,-0.023300836,-0.028369482,-0.033441507,-0.0385065,-0.043578525,-0.048654633,-0.053715543,-0.058787568,0.007680004
01/10/2000,0.011469446,0.00971575,0.007963529,0.006211354,0.004457658,0.002705437,0.000951788,-0.000800433,-0.002552837,-0.004306304,-0.006058525,-0.000451541
01/11/2000,0.034651929,0.028863649,0.023076632,0.017288833,0.011500553,0.005713536,-7.55E-05,-0.005862543,-0.011657113,-0.017438622,-0.02322564,0.002121834
01/12/2000,-0.007062539,-0.007634516,-0.008208189,-0.008780204,-0.009352181,-0.009925854,-0.010496174,-0.011069847,-0.011648361,-0.012213839,-0.012787512,-0.0000683
01/01/2001,0.012787108,0.018017929,0.023249073,0.028478871,0.033709692,0.038940836,0.04417031,0.049401454,0.054630233,0.059862073,0.065093217,-0.008838798
01/02/2001,0.01623617,0.010625129,0.005017791,-0.000590883,-0.006201924,-0.011809262,-0.017421638,-0.023028977,-0.028644592,-0.034248691,-0.03985603,0.002701473
01/03/2001,0.008652125,0.003427946,-0.001795428,-0.007016547,-0.012240726,-0.0174641,-0.022686024,-0.027909398,-0.033134043,-0.038354696,-0.04357807,0.00338149
01/04/2001,-0.022992263,-0.015172185,-0.007353132,0.000465211,0.008285288,0.016104342,0.023923709,0.031742762,0.039561752,0.047381182,0.055200235,0.005822317
01/05/2001,0.004871647,0.005652986,0.00643593,0.007217777,0.007999116,0.00878206,0.009562302,0.010345246,0.011124837,0.011908432,0.012691376,0.007627349
01/06/2001,0.000551958,-0.0004882,-0.001527238,-0.002565613,-0.003605771,-0.00464481,-0.005684304,-0.006723343,-0.007767234,-0.008801876,-0.009840914,0.001973506
01/07/2001,0.022423402,0.017656257,0.012888534,0.008121638,0.003354492,-0.001413231,-0.00617955,-0.010947273,-0.015714759,-0.020481315,-0.025249037,-0.007649138
01/08/2001,0.011316814,0.006196474,0.001074814,-0.004047026,-0.009167366,-0.014289027,-0.019409545,-0.024531206,-0.029657911,-0.034773385,-0.039895046,0.003983197
01/09/2001,-0.000617196,-0.012032394,-0.023447306,-0.034861442,-0.04627664,-0.057691551,-0.069105974,-0.080520886,-0.091931908,-0.10335022,-0.114765131,0.0027352
01/10/2001,0.032815047,0.033962115,0.03510987,0.036258946,0.037406013,0.038553769,0.039702156,0.040849912,0.041995584,0.043146054,0.04429381,-0.001633943
01/11/2001,0.001601349,0.009817961,0.018035616,0.026251958,0.03446857,0.042686225,0.050901524,0.059119179,0.067336703,0.075552133,0.083769788,-0.001961235
01/12/2001,-0.036992749,-0.032800707,-0.02860969,-0.024416809,-0.020224767,-0.016033751,-0.011839845,-0.007648828,-0.00346016,0.000736094,0.004927111,0.002534287
01/01/2002,0.022321426,0.022035943,0.021752463,0.021469543,0.02118406,0.02090058,0.020615658,0.020332178,0.020045814,0.019763776,0.019480296,-0.003230821
01/02/2002,0.004276567,0.003775817,0.003276905,0.002777469,0.00227672,0.001777807,0.001276536,0.000777623,0.000276789,-0.000222562,-0.000721474,0.001193447
01/03/2002,-0.020730992,-0.014185809,-0.007642049,-0.001099322,0.00544586,0.01198962,0.018533769,0.02507753,0.031619196,0.038165439,0.044709199,0.003955353
01/04/2002,0.008702314,0.005232017,0.001760627,-0.001710804,-0.005181102,-0.008652491,-0.012122831,-0.01559422,-0.019071207,-0.022535949,-0.026007338,0.004182633
01/05/2002,0.011858159,0.010979076,0.010100529,0.009218891,0.008339809,0.007461262,0.006579088,0.005700541,0.004822159,0.00393982,0.003061273,0.002230403
01/06/2002,-0.002801163,-0.011569973,-0.020343794,-0.029114612,-0.037883422,-0.046657244,-0.055423049,-0.064196871,-0.072974266,-0.081736499,-0.09051032,-0.000120656
01/07/2002,0.00574305,-0.004783074,-0.015309845,-0.02583398,-0.036360103,-0.046886875,-0.057410361,-0.067937133,-0.078461459,-0.088987391,-0.099514162,-0.002829063
01/08/2002,0.029611946,0.027849536,0.026088759,0.024327605,0.022565196,0.020804418,0.019041632,0.017280855,0.015520737,0.013757292,0.011996514,0.002877427
01/09/2002,0.015821698,0.003770135,-0.008281268,-0.020330184,-0.032381747,-0.044433151,-0.056482226,-0.06853363,-0.080586784,-0.092634108,-0.104685512,0.00272169
01/10/2002,-0.007652755,-0.001370897,0.004911031,0.011192017,0.017473875,0.023755804,0.030036719,0.036318648,0.042605659,0.048881492,0.05516342,0.002072497
01/11/2002,5.12E-05,0.006665928,0.013280907,0.019894448,0.026509213,0.033124192,0.039737519,0.046352498,0.052965864,0.059580804,0.066195783,-0.000213493
01/12/2002,0.013648141,0.005619788,-0.002411364,-0.010440888,-0.018469242,-0.026500393,-0.034527119,-0.042558271,-0.050591713,-0.058616148,-0.0666473,0.003683536
01/01/2003,-0.008777934,-0.011761582,-0.014749252,-0.017734852,-0.0207185,-0.02370617,-0.026687747,-0.029675418,-0.032664759,-0.035644665,-0.038632335,-0.006422531
01/02/2003,0.04562598,0.043645395,0.041670968,0.039691033,0.037710448,0.035736021,0.033749928,0.031775501,0.029801259,0.027814981,0.025840554,0.003586676
01/03/2003,-0.004655415,-0.00525014,-0.005845885,-0.006441353,-0.007036079,-0.007631823,-0.008226273,-0.008822017,-0.009417971,-0.010012212,-0.010607956,0.003547187
01/04/2003,-0.000793089,0.007386717,0.015566401,0.023745646,0.031925452,0.040105136,0.048284502,0.056464187,0.064641824,0.072823238,0.081002922,0.003282174
01/05/2003,0.02257229,0.02527495,0.027976749,0.030679487,0.033382147,0.036083945,0.038787545,0.041489343,0.044186121,0.046894742,0.04959654,0.000344362
01/06/2003,-0.016098791,-0.012380004,-0.008662236,-0.004942307,-0.001223519,0.002494249,0.006215197,0.009932965,0.013648077,0.017371682,0.02108945,-0.001588815
01/07/2003,-0.018796742,-0.010778256,-0.002760131,0.005255767,0.013274253,0.021292378,0.029308638,0.037326762,0.045342115,0.053361147,0.061379271,-0.000822194
01/08/2003,0.013973228,0.018342032,0.022714125,0.027084406,0.031453211,0.035825303,0.040192296,0.044564389,0.048933277,0.053303475,0.057675567,0.003676373
01/09/2003,0.000805401,-0.002703646,-0.006214766,-0.00972523,-0.013234277,-0.016745397,-0.020253788,-0.023764908,-0.027277983,-0.030784419,-0.034295539,0.00310752
01/10/2003,-0.033512941,-0.025573505,-0.017634311,-0.009696294,-0.001756858,0.006182336,0.014120595,0.022059789,0.029997172,0.037937241,0.045876436,0.001331435
01/11/2003,-0.004046035,-0.003243133,-0.002442224,-0.001641024,-0.000838122,-3.72E-05,0.000765979,0.001566888,0.002366399,0.00317099,0.003971899,-0.000434445
01/12/2003,0.002049523,0.003976284,0.005898867,0.007823377,0.009750138,0.011672722,0.013601408,0.015523992,0.017448012,0.019375263,0.021297846,0.003068777
01/01/2004,-0.010313023,-0.008167563,-0.006023082,-0.003876889,-0.001731429,0.000413052,0.002560225,0.004704705,0.006845339,0.008996359,0.01114084,-0.004897648
01/02/2004,-0.005011849,-0.00422875,-0.003447946,-0.002663441,-0.001880343,-0.001099539,-0.000312739,0.000468065,0.001247644,0.002035668,0.002816472,0.002203573
01/03/2004,0.022052265,0.021539142,0.021028945,0.02051659,0.020003468,0.019493271,0.018977991,0.018467794,0.017955189,0.017442317,0.01693212,0.001777415
01/04/2004,-0.009897607,-0.008566898,-0.007235497,-0.005904854,-0.004574144,-0.003242743,-0.001912792,-0.000581391,0.000751227,0.002079961,0.003411362,0.003548523
01/05/2004,-0.024000071,-0.024023292,-0.024049772,-0.02407501,-0.02409823,-0.024124711,-0.024146689,-0.024173169,-0.024198625,-0.024221628,-0.024248108,0.003653841
01/06/2004,0.008028297,0.010662781,0.013296956,0.01593109,0.018565574,0.021199749,0.023834191,0.026468367,0.029099595,0.031736984,0.03437116,-0.000469747
01/07/2004,0.001896761,-0.001294733,-0.004486036,-0.007676358,-0.010867852,-0.014059156,-0.017249668,-0.020440972,-0.023631402,-0.026822787,-0.030014091,-0.002558713
01/08/2004,0.029373372,0.028452416,0.027533283,0.026612586,0.025691631,0.024772498,0.023849979,0.022930846,0.022011674,0.021089194,0.020170061,0.002578365
01/09/2004,0.006444108,0.008208747,0.009972182,0.011735894,0.013500534,0.015263968,0.017028886,0.01879232,0.020554222,0.022320672,0.024084107,0.000992141
01/10/2004,0.006464493,0.006795613,0.007124866,0.007453801,0.007784922,0.008114174,0.008444977,0.00877423,0.009103261,0.009434286,0.009763538,0.00260831
01/11/2004,-0.012125833,-0.008462097,-0.00480475,-0.001145552,0.002518184,0.006175531,0.009841117,0.013498464,0.017153653,0.020821398,0.024478745,0.001990166
01/12/2004,0.01427568,0.016306898,0.018339363,0.020371383,0.022402602,0.024435067,0.026465841,0.028498306,0.030530323,0.032561545,0.03459401,0.005218678
01/01/2005,0.007587536,0.007391425,0.007197497,0.007002968,0.006806857,0.006612929,0.006416217,0.006222289,0.006026587,0.005831649,0.005637721,-0.005398215
01/02/2005,-0.0164797,-0.012788443,-0.009098977,-0.00540828,-0.001717023,0.001972443,0.00566493,0.009354397,0.013043332,0.01673635,0.020425816,0.002506005
01/03/2005,0.00668065,0.005338005,0.003995642,0.002653642,0.001310997,-3.14E-05,-0.001373647,-0.00271601,-0.004059183,-0.005400655,-0.006743018,0.004325977
01/04/2005,0.009682649,0.005265945,0.000848167,-0.003568355,-0.00798506,-0.012402837,-0.016818287,-0.021236064,-0.025651998,-0.030069292,-0.034487069,0.003881767
01/05/2005,0.037762335,0.040913901,0.044069667,0.047224648,0.050376214,0.05353198,0.056682761,0.059838527,0.062993922,0.066145075,0.06930084,0.003352903
01/06/2005,0.015557558,0.017447753,0.019339014,0.02123119,0.023121385,0.025012646,0.026903757,0.028795018,0.030683841,0.032577389,0.03446865,0.000499334
01/07/2005,1.01E-06,0.006013183,0.012025992,0.018037102,0.024049277,0.030062086,0.036072562,0.042085371,0.048097055,0.054108656,0.060121465,0.000639853
01/08/2005,0.000363172,-0.001072299,-0.002510115,-0.003945511,-0.005380982,-0.006818797,-0.008251849,-0.009689664,-0.011128213,-0.012560531,-0.013998347,0.00327395
01/09/2005,-7.13E-05,0.005146621,0.010365537,0.015583483,0.020801377,0.026020293,0.031237218,0.036456134,0.041676372,0.046891975,0.052110891,0.001478668
01/10/2005,-0.013562094,-0.015366342,-0.017172415,-0.01897631,-0.020780558,-0.022586632,-0.024388701,-0.026194774,-0.028001006,-0.029802917,-0.03160899,0.001501941
01/11/2005,0.016935225,0.021509655,0.026085646,0.030661712,0.035236142,0.039812133,0.044386638,0.048962629,0.053538331,0.058113125,0.062689116,-0.0000508
01/12/2005,0.017039505,0.018959862,0.020880904,0.022801757,0.024722113,0.026643155,0.028563323,0.030484365,0.03240366,0.034325574,0.036246616,0.003037659
01/01/2006,-0.017584277,-0.013130883,-0.00868089,-0.00422888,0.000224514,0.004674508,0.009129918,0.013579912,0.01802789,0.022485315,0.026935309,-0.005119238
01/02/2006,0.007275725,0.007971462,0.008668411,0.009364495,0.010060232,0.010757181,0.011452053,0.012149002,0.012845452,0.013540823,0.014237772,0.003375194
01/03/2006,-0.008899168,-0.004494213,-8.89E-05,0.004315272,0.008720228,0.013125507,0.01752939,0.021934668,0.026337582,0.03074383,0.035149109,0.002119854
01/04/2006,-0.033088098,-0.030791669,-0.028499044,-0.026205666,-0.023909236,-0.021616611,-0.019319428,-0.017026803,-0.014734445,-0.012436995,-0.01014437,0.006042105
01/05/2006,-0.007698181,-0.013609712,-0.019525021,-0.025438744,-0.031350276,-0.037265584,-0.04317553,-0.049090839,-0.055004559,-0.060916093,-0.066831402,0.00542664
01/06/2006,0.001931038,0.002660219,0.003391219,0.004121368,0.004850549,0.005581549,0.00630988,0.007040879,0.007772691,0.00850021,0.009231209,0.002967916
01/07/2006,0.002395562,0.00130804,0.000218983,-0.000868556,-0.001956077,-0.003045134,-0.004131138,-0.005220195,-0.006307251,-0.007395256,-0.008484313,-0.000574347
01/08/2006,0.003581688,0.003995003,0.004407613,0.004822664,0.00523598,0.005648589,0.006064346,0.006476956,0.006889213,0.007305323,0.007717932,0.004360047
01/09/2006,0.015734667,0.016905332,0.018078984,0.019251337,0.020422002,0.021595654,0.02276502,0.023938672,0.025112363,0.02628169,0.027455342,0.000820957
01/10/2006,-0.002638831,-0.000454376,0.001728503,0.003913148,0.006097602,0.008280481,0.010466702,0.012649581,0.01483224,0.017018681,0.01920156,0.001578424
01/11/2006,-0.002227819,-0.001481403,-0.000736121,9.82E-06,0.000756239,0.001501522,0.0022486,0.002993882,0.003738375,0.004486242,0.005231525,0.002680333
01/12/2006,-0.012813401,-0.008581165,-0.004348462,-0.000115648,0.004116588,0.008349291,0.012581638,0.016814341,0.021046144,0.025279391,0.029512094,0.005828991
01/01/2007,-0.013879971,-0.011530297,-0.00918026,-0.006830046,-0.004480372,-0.002130335,0.000219515,0.002569552,0.004918338,0.00726944,0.009619477,-0.007739252
01/02/2007,0.018962495,0.017043925,0.015126006,0.013207131,0.011288562,0.009370643,0.007451118,0.005533199,0.003614026,0.001695754,-0.000222165,0.004191208
01/03/2007,-0.003793008,-0.001252772,0.001288142,0.003828113,0.006368348,0.008909262,0.011448554,0.013989469,0.016529625,0.019069675,0.021610589,0.004729388
01/04/2007,-0.002884227,-0.000311971,0.002260224,0.004832725,0.00740498,0.009977175,0.012549737,0.015121932,0.017695636,0.020266688,0.022838883,0.003146277
